shipment_id,order_id,ship_date,delivery_date,shipment_status,carrier,warehouse_id
31889,41988,2024-01-28,2024-02-03,LATE,CarrierA,4
31890,41989,2024-03-27,2024-03-30,LATE,CarrierB,5
31891,41990,2024-02-19,2024-02-21,ON_TIME,CarrierC,2
31892,41991,2024-06-04,2024-06-08,ON_TIME,CarrierA,4
31893,41992,2024-04-11,2024-04-13,LATE,CarrierA,3
31894,41993,2024-03-22,2024-03-23,LATE,CarrierA,2
31895,41994,2024-01-30,2024-02-02,ON_TIME,CarrierB,2
31896,41995,2024-05-16,2024-05-21,LATE,CarrierA,3
31897,41996,2024-03-04,2024-03-11,LATE,CarrierA,4
31898,41997,2024-03-13,2024-03-15,LATE,CarrierB,4
31899,41999,2024-05-13,2024-05-18,LATE,CarrierC,2
31900,42000,2024-04-29,2024-05-01,LATE,CarrierA,3
31901,42001,2024-01-10,2024-01-13,LATE,CarrierA,5
31902,42002,2024-07-20,2024-07-26,LATE,CarrierC,3
31903,42003,2024-02-13,2024-02-16,LATE,CarrierC,5
31904,42004,2024-06-29,2024-07-03,LATE,CarrierA,1
31905,42005,2024-11-26,2024-11-27,ON_TIME,CarrierA,5
31906,42006,2024-09-14,2024-09-20,LATE,CarrierB,3
31907,42007,2024-02-07,2024-02-11,ON_TIME,CarrierB,4
31908,42010,2024-07-05,2024-07-11,LATE,CarrierB,1
31909,42011,2024-10-08,2024-10-09,ON_TIME,CarrierA,2
31910,42012,2024-10-18,2024-10-23,LATE,CarrierB,2
31911,42013,2024-07-22,2024-07-29,LATE,CarrierB,3
31912,42014,2024-02-11,2024-02-13,ON_TIME,CarrierB,4
31913,42015,2024-10-26,2024-10-29,ON_TIME,CarrierB,1
31914,42016,2024-01-07,2024-01-12,LATE,CarrierC,1
31915,42017,2024-12-29,2024-12-31,ON_TIME,CarrierB,1
31916,42018,2024-04-29,2024-05-05,LATE,CarrierA,2
31917,42019,2024-03-19,2024-03-21,LATE,CarrierA,4
31918,42020,2024-10-07,2024-10-14,LATE,CarrierC,4
31919,42021,2024-11-24,2024-11-25,LATE,CarrierB,5
31920,42022,2024-05-02,2024-05-08,LATE,CarrierA,2
31921,42023,2024-12-14,2024-12-21,LATE,CarrierA,3
31922,42024,2024-12-16,2024-12-21,LATE,CarrierC,4
31923,42025,2024-06-07,2024-06-14,LATE,CarrierB,5
31924,42026,2024-11-25,2024-11-28,LATE,CarrierB,3
31925,42030,2024-04-12,2024-04-17,LATE,CarrierA,4
31926,42031,2024-02-17,2024-02-23,LATE,CarrierA,3
31927,42032,2024-12-12,2024-12-19,LATE,CarrierA,2
31928,42033,2024-03-11,2024-03-16,LATE,CarrierB,3
31929,42034,2024-02-20,2024-02-26,LATE,CarrierA,4
31930,42035,2024-04-29,2024-05-06,LATE,CarrierA,2
31931,42036,2024-12-08,2024-12-14,LATE,CarrierB,4
31932,42037,2024-10-24,2024-10-31,LATE,CarrierC,4
31933,42038,2024-01-20,2024-01-21,ON_TIME,CarrierA,3
31934,42039,2024-02-19,2024-02-25,LATE,CarrierB,2
31935,42040,2024-01-03,2024-01-08,LATE,CarrierC,5
31936,42041,2024-06-10,2024-06-17,LATE,CarrierC,5
31937,42042,2024-10-21,2024-10-28,LATE,CarrierC,1
31938,42043,2024-04-24,2024-04-30,LATE,CarrierB,3
31939,42044,2024-01-26,2024-01-27,LATE,CarrierB,1
31940,42045,2024-09-02,2024-09-04,ON_TIME,CarrierC,5
31941,42046,2024-09-27,2024-10-02,LATE,CarrierB,1
31942,42047,2024-09-10,2024-09-13,ON_TIME,CarrierB,2
31943,42048,2024-10-21,2024-10-28,LATE,CarrierC,5
31944,42049,2024-03-11,2024-03-16,LATE,CarrierB,3
31945,42050,2024-03-19,2024-03-23,LATE,CarrierC,2
31946,42051,2024-06-15,2024-06-19,LATE,CarrierA,5
31947,42053,2024-04-18,2024-04-22,ON_TIME,CarrierB,2
31948,42054,2024-06-29,2024-07-05,LATE,CarrierB,3
31949,42055,2024-05-24,2024-05-27,ON_TIME,CarrierB,2
31950,42056,2024-07-10,2024-07-14,LATE,CarrierA,3
31951,42057,2024-06-14,2024-06-17,LATE,CarrierC,5
31952,42059,2024-09-01,2024-09-02,ON_TIME,CarrierA,4
31953,42060,2024-11-08,2024-11-09,ON_TIME,CarrierC,3
31954,42061,2024-02-29,2024-03-07,LATE,CarrierB,2
31955,42062,2024-01-05,2024-01-09,LATE,CarrierA,2
31956,42063,2024-08-01,2024-08-07,LATE,CarrierC,2
31957,42064,2024-02-19,2024-02-26,LATE,CarrierA,4
31958,42066,2024-02-06,2024-02-13,LATE,CarrierC,1
31959,42068,2024-06-30,2024-07-04,ON_TIME,CarrierB,3
31960,42069,2024-06-10,2024-06-12,ON_TIME,CarrierB,4
31961,42071,2024-08-05,2024-08-12,LATE,CarrierA,1
31962,42072,2024-09-22,2024-09-24,ON_TIME,CarrierB,4
31963,42073,2024-09-07,2024-09-09,ON_TIME,CarrierC,4
31964,42074,2024-04-24,2024-04-27,LATE,CarrierA,3
31965,42076,2024-01-02,2024-01-04,ON_TIME,CarrierA,4
31966,42077,2024-03-05,2024-03-09,LATE,CarrierB,4
31967,42079,2024-09-02,2024-09-04,LATE,CarrierC,1
31968,42080,2024-09-28,2024-10-01,ON_TIME,CarrierA,3
31969,42081,2024-05-11,2024-05-17,LATE,CarrierB,5
31970,42082,2024-08-05,2024-08-10,LATE,CarrierC,5
31971,42083,2024-01-21,2024-01-27,LATE,CarrierC,1
31972,42085,2024-10-27,2024-10-29,LATE,CarrierC,1
31973,42086,2024-08-20,2024-08-23,LATE,CarrierC,1
31974,42087,2024-05-04,2024-05-07,ON_TIME,CarrierC,4
31975,42089,2024-06-26,2024-07-01,LATE,CarrierB,5
31976,42090,2024-01-05,2024-01-10,LATE,CarrierA,3
31977,42092,2024-05-07,2024-05-11,LATE,CarrierC,3
31978,42093,2024-01-07,2024-01-12,LATE,CarrierC,3
31979,42094,2024-07-04,2024-07-06,LATE,CarrierA,3
31980,42095,2024-03-27,2024-03-28,LATE,CarrierC,3
31981,42096,2024-06-03,2024-06-05,ON_TIME,CarrierC,5
31982,42097,2024-07-18,2024-07-20,LATE,CarrierA,3
31983,42098,2024-08-08,2024-08-10,LATE,CarrierA,4
31984,42099,2024-01-24,2024-01-28,LATE,CarrierC,4
31985,42100,2024-05-19,2024-05-22,LATE,CarrierB,2
31986,42102,2024-03-16,2024-03-17,LATE,CarrierC,3
31987,42103,2024-07-15,2024-07-22,LATE,CarrierA,2
31988,42105,2024-03-16,2024-03-21,LATE,CarrierC,1
31989,42107,2024-06-11,2024-06-17,LATE,CarrierB,2
31990,42108,2024-03-03,2024-03-08,LATE,CarrierC,2
31991,42109,2024-09-20,2024-09-22,LATE,CarrierC,2
31992,42110,2024-07-18,2024-07-24,LATE,CarrierC,4
31993,42111,2024-08-01,2024-08-02,ON_TIME,CarrierA,1
31994,42112,2024-09-22,2024-09-23,ON_TIME,CarrierA,5
31995,42113,2024-01-29,2024-02-01,LATE,CarrierB,4
31996,42114,2024-03-11,2024-03-17,LATE,CarrierC,2
31997,42115,2024-07-13,2024-07-18,LATE,CarrierA,2
31998,42116,2024-10-31,2024-11-02,ON_TIME,CarrierC,2
31999,42117,2024-12-30,2025-01-03,LATE,CarrierC,4
32000,42118,2024-11-20,2024-11-24,LATE,CarrierA,4
32001,42119,2024-12-12,2024-12-13,ON_TIME,CarrierC,3
32002,42120,2024-11-23,2024-11-29,LATE,CarrierA,5
32003,42121,2024-10-30,2024-10-31,ON_TIME,CarrierB,4
32004,42122,2024-04-09,2024-04-10,ON_TIME,CarrierA,3
32005,42123,2024-07-21,2024-07-24,LATE,CarrierC,1
32006,42124,2024-09-04,2024-09-11,LATE,CarrierC,5
32007,42126,2024-01-11,2024-01-17,LATE,CarrierB,2
32008,42127,2024-02-02,2024-02-04,ON_TIME,CarrierB,2
32009,42130,2024-05-13,2024-05-16,LATE,CarrierC,4
32010,42131,2024-09-25,2024-09-27,ON_TIME,CarrierB,1
32011,42132,2024-07-22,2024-07-28,LATE,CarrierB,2
32012,42133,2024-05-03,2024-05-04,LATE,CarrierA,3
32013,42134,2024-04-09,2024-04-13,LATE,CarrierC,3
32014,42135,2024-08-24,2024-08-29,LATE,CarrierC,2
32015,42136,2024-05-12,2024-05-17,LATE,CarrierA,5
32016,42137,2024-09-11,2024-09-13,LATE,CarrierB,1
32017,42138,2024-09-09,2024-09-13,LATE,CarrierA,2
32018,42139,2024-12-21,2024-12-27,LATE,CarrierA,3
32019,42140,2024-02-25,2024-03-03,LATE,CarrierC,2
32020,42142,2024-07-22,2024-07-29,LATE,CarrierA,5
32021,42143,2024-09-06,2024-09-11,LATE,CarrierC,5
32022,42144,2024-10-30,2024-11-06,LATE,CarrierC,3
32023,42147,2024-09-04,2024-09-06,LATE,CarrierA,3
32024,42148,2024-08-12,2024-08-13,ON_TIME,CarrierA,4
32025,42150,2024-06-02,2024-06-07,LATE,CarrierB,5
32026,42151,2024-11-08,2024-11-09,ON_TIME,CarrierA,1
32027,42152,2024-02-24,2024-02-29,LATE,CarrierB,2
32028,42153,2024-11-18,2024-11-23,LATE,CarrierA,4
32029,42155,2024-11-05,2024-11-07,ON_TIME,CarrierA,5
32030,42157,2024-12-15,2024-12-18,LATE,CarrierA,3
32031,42158,2024-06-14,2024-06-17,LATE,CarrierA,4
32032,42160,2024-12-24,2024-12-27,LATE,CarrierB,5
32033,42161,2024-02-28,2024-03-02,LATE,CarrierA,1
32034,42162,2024-01-30,2024-01-31,ON_TIME,CarrierA,4
32035,42163,2024-03-27,2024-04-02,LATE,CarrierA,2
32036,42165,2024-12-31,2025-01-07,LATE,CarrierC,5
32037,42167,2024-03-30,2024-03-31,LATE,CarrierA,5
32038,42168,2024-06-27,2024-07-02,ON_TIME,CarrierB,3
32039,42169,2024-10-14,2024-10-20,LATE,CarrierC,5
32040,42170,2024-03-25,2024-03-27,ON_TIME,CarrierA,3
32041,42171,2024-08-13,2024-08-17,LATE,CarrierB,2
32042,42172,2024-05-26,2024-05-27,LATE,CarrierC,3
32043,42173,2024-06-13,2024-06-15,LATE,CarrierC,5
32044,42175,2024-05-21,2024-05-26,LATE,CarrierB,5
32045,42176,2024-05-29,2024-06-04,LATE,CarrierA,1
32046,42178,2024-08-28,2024-09-01,LATE,CarrierC,2
32047,42179,2024-09-01,2024-09-05,LATE,CarrierA,3
32048,42180,2024-06-21,2024-06-24,LATE,CarrierC,3
32049,42181,2024-02-19,2024-02-20,ON_TIME,CarrierB,2
32050,42182,2024-01-06,2024-01-09,ON_TIME,CarrierA,4
32051,42187,2024-06-26,2024-07-02,LATE,CarrierC,5
32052,42188,2024-05-03,2024-05-09,LATE,CarrierA,1
32053,42189,2024-09-02,2024-09-08,LATE,CarrierC,3
32054,42190,2024-01-10,2024-01-14,LATE,CarrierC,5
32055,42191,2024-11-27,2024-12-02,LATE,CarrierA,4
32056,42194,2024-02-22,2024-02-27,LATE,CarrierB,2
32057,42196,2024-11-24,2024-11-25,ON_TIME,CarrierC,3
32058,42197,2024-03-07,2024-03-12,LATE,CarrierB,2
32059,42198,2024-08-20,2024-08-25,LATE,CarrierA,1
32060,42200,2024-01-05,2024-01-09,LATE,CarrierA,1
32061,42201,2024-01-08,2024-01-12,LATE,CarrierB,3
32062,42202,2024-02-12,2024-02-14,LATE,CarrierC,4
32063,42203,2024-10-09,2024-10-11,ON_TIME,CarrierC,1
32064,42204,2024-12-15,2024-12-18,LATE,CarrierB,3
32065,42206,2024-05-12,2024-05-17,LATE,CarrierA,5
32066,42207,2024-05-18,2024-05-20,LATE,CarrierA,5
32067,42208,2024-08-05,2024-08-12,LATE,CarrierA,5
32068,42209,2024-01-25,2024-01-27,ON_TIME,CarrierC,1
32069,42210,2024-03-06,2024-03-09,LATE,CarrierC,2
32070,42211,2024-09-16,2024-09-22,LATE,CarrierC,4
32071,42213,2024-04-19,2024-04-22,LATE,CarrierC,1
32072,42215,2024-07-23,2024-07-25,ON_TIME,CarrierA,1
32073,42216,2024-05-22,2024-05-29,LATE,CarrierA,2
32074,42217,2024-12-24,2024-12-28,LATE,CarrierC,1
32075,42218,2024-04-22,2024-04-25,ON_TIME,CarrierA,5
32076,42222,2024-07-07,2024-07-12,LATE,CarrierB,1
32077,42223,2024-03-03,2024-03-04,ON_TIME,CarrierB,4
32078,42226,2024-08-13,2024-08-16,ON_TIME,CarrierB,4
32079,42228,2024-07-02,2024-07-06,LATE,CarrierC,5
32080,42229,2024-06-12,2024-06-16,LATE,CarrierA,3
32081,42230,2024-03-04,2024-03-10,LATE,CarrierC,2
32082,42231,2024-03-21,2024-03-27,LATE,CarrierC,1
32083,42232,2024-11-24,2024-11-25,ON_TIME,CarrierB,1
32084,42234,2024-08-19,2024-08-21,LATE,CarrierA,3
32085,42235,2024-04-07,2024-04-08,ON_TIME,CarrierB,4
32086,42236,2024-12-25,2024-12-28,ON_TIME,CarrierA,3
32087,42237,2024-11-18,2024-11-19,ON_TIME,CarrierC,3
32088,42239,2024-05-20,2024-05-21,ON_TIME,CarrierA,1
32089,42240,2024-05-10,2024-05-17,LATE,CarrierC,5
32090,42241,2024-05-25,2024-05-29,LATE,CarrierA,2
32091,42242,2024-12-02,2024-12-09,LATE,CarrierB,2
32092,42244,2024-06-13,2024-06-19,LATE,CarrierA,4
32093,42245,2024-12-16,2024-12-19,ON_TIME,CarrierB,2
32094,42246,2024-05-04,2024-05-06,ON_TIME,CarrierB,4
32095,42248,2024-10-27,2024-11-01,LATE,CarrierA,4
32096,42250,2024-08-21,2024-08-22,ON_TIME,CarrierB,5
32097,42251,2024-12-04,2024-12-05,ON_TIME,CarrierC,5
32098,42252,2024-09-08,2024-09-15,LATE,CarrierA,1
32099,42253,2024-01-10,2024-01-13,LATE,CarrierA,4
32100,42254,2024-02-28,2024-03-04,LATE,CarrierB,1
32101,42255,2024-06-18,2024-06-23,LATE,CarrierB,3
32102,42256,2024-11-12,2024-11-17,LATE,CarrierC,3
32103,42258,2024-03-07,2024-03-14,LATE,CarrierA,3
32104,42259,2024-07-14,2024-07-21,LATE,CarrierC,5
32105,42260,2024-04-05,2024-04-11,LATE,CarrierB,4
32106,42262,2024-06-20,2024-06-21,ON_TIME,CarrierB,3
32107,42264,2024-08-21,2024-08-23,LATE,CarrierA,4
32108,42265,2024-10-09,2024-10-11,LATE,CarrierB,1
32109,42266,2024-01-08,2024-01-12,LATE,CarrierC,1
32110,42267,2024-09-21,2024-09-28,LATE,CarrierC,5
32111,42268,2024-02-25,2024-03-01,LATE,CarrierA,3
32112,42269,2024-01-21,2024-01-24,LATE,CarrierC,1
32113,42270,2024-09-23,2024-09-24,LATE,CarrierB,3
32114,42271,2024-06-10,2024-06-17,LATE,CarrierA,1
32115,42272,2024-09-20,2024-09-24,LATE,CarrierC,5
32116,42274,2024-06-09,2024-06-15,LATE,CarrierC,4
32117,42275,2024-01-23,2024-01-25,LATE,CarrierB,1
32118,42276,2024-06-11,2024-06-18,LATE,CarrierB,1
32119,42279,2024-12-30,2025-01-03,LATE,CarrierC,3
32120,42280,2024-01-27,2024-02-01,LATE,CarrierC,5
32121,42281,2024-05-11,2024-05-12,ON_TIME,CarrierA,5
32122,42282,2024-09-14,2024-09-18,LATE,CarrierB,1
32123,42283,2024-09-14,2024-09-21,LATE,CarrierA,2
32124,42284,2024-09-07,2024-09-14,LATE,CarrierA,4
32125,42285,2024-12-06,2024-12-11,LATE,CarrierB,2
32126,42287,2024-12-23,2024-12-24,ON_TIME,CarrierC,3
32127,42289,2024-12-13,2024-12-18,LATE,CarrierA,3
32128,42291,2024-03-19,2024-03-22,LATE,CarrierC,3
32129,42292,2024-11-24,2024-11-25,ON_TIME,CarrierC,4
32130,42294,2024-01-13,2024-01-14,LATE,CarrierA,1
32131,42295,2024-11-28,2024-12-01,LATE,CarrierB,5
32132,42296,2024-02-04,2024-02-09,LATE,CarrierA,1
32133,42298,2024-04-21,2024-04-22,LATE,CarrierA,5
32134,42299,2024-10-17,2024-10-20,LATE,CarrierC,3
32135,42301,2024-04-06,2024-04-08,ON_TIME,CarrierA,4
32136,42302,2024-11-08,2024-11-12,ON_TIME,CarrierA,4
32137,42303,2024-05-29,2024-05-31,ON_TIME,CarrierB,5
32138,42305,2024-08-09,2024-08-11,ON_TIME,CarrierC,3
32139,42306,2024-02-03,2024-02-05,ON_TIME,CarrierA,4
32140,42307,2024-05-04,2024-05-08,LATE,CarrierA,4
32141,42308,2024-04-18,2024-04-22,LATE,CarrierA,3
32142,42310,2024-01-03,2024-01-05,LATE,CarrierC,3
32143,42311,2024-07-02,2024-07-03,ON_TIME,CarrierA,5
32144,42313,2024-10-16,2024-10-21,LATE,CarrierC,2
32145,42315,2024-09-09,2024-09-16,LATE,CarrierB,1
32146,42316,2024-04-16,2024-04-22,LATE,CarrierA,3
32147,42317,2024-07-31,2024-08-04,LATE,CarrierC,3
32148,42318,2024-09-29,2024-10-02,LATE,CarrierC,2
32149,42320,2024-09-29,2024-10-03,LATE,CarrierB,5
32150,42321,2024-01-31,2024-02-05,LATE,CarrierC,5
32151,42322,2024-07-21,2024-07-22,ON_TIME,CarrierB,2
32152,42323,2024-04-24,2024-04-26,ON_TIME,CarrierC,1
32153,42325,2024-05-02,2024-05-05,ON_TIME,CarrierC,4
32154,42326,2024-07-22,2024-07-28,LATE,CarrierB,4
32155,42327,2024-10-31,2024-11-07,LATE,CarrierA,3
32156,42328,2024-07-06,2024-07-13,LATE,CarrierB,4
32157,42329,2024-02-28,2024-03-06,LATE,CarrierB,3
32158,42330,2024-12-16,2024-12-19,LATE,CarrierB,4
32159,42337,2024-09-03,2024-09-08,LATE,CarrierA,3
32160,42338,2024-12-04,2024-12-09,LATE,CarrierA,5
32161,42340,2024-03-03,2024-03-04,ON_TIME,CarrierC,4
32162,42341,2024-08-18,2024-08-24,LATE,CarrierC,1
32163,42342,2024-12-05,2024-12-09,ON_TIME,CarrierC,3
32164,42343,2024-10-31,2024-11-07,LATE,CarrierA,4
32165,42344,2024-04-30,2024-05-06,LATE,CarrierB,2
32166,42345,2024-01-29,2024-02-02,LATE,CarrierC,1
32167,42347,2024-06-01,2024-06-07,LATE,CarrierB,2
32168,42348,2024-06-20,2024-06-22,LATE,CarrierB,4
32169,42349,2024-09-11,2024-09-15,LATE,CarrierC,3
32170,42354,2024-03-02,2024-03-04,ON_TIME,CarrierB,3
32171,42358,2024-08-19,2024-08-26,LATE,CarrierB,1
32172,42359,2024-12-03,2024-12-07,LATE,CarrierB,2
32173,42360,2024-07-09,2024-07-14,ON_TIME,CarrierC,3
32174,42361,2024-10-03,2024-10-10,LATE,CarrierA,3
32175,42362,2024-07-22,2024-07-29,LATE,CarrierC,4
32176,42363,2024-07-25,2024-07-31,LATE,CarrierB,2
32177,42364,2024-08-18,2024-08-24,LATE,CarrierC,2
32178,42366,2024-06-29,2024-06-30,ON_TIME,CarrierA,5
32179,42368,2024-09-14,2024-09-15,ON_TIME,CarrierA,5
32180,42369,2024-06-17,2024-06-21,ON_TIME,CarrierC,1
32181,42370,2024-01-06,2024-01-13,LATE,CarrierB,2
32182,42371,2024-01-11,2024-01-15,LATE,CarrierA,5
32183,42372,2024-12-02,2024-12-09,LATE,CarrierA,3
32184,42374,2024-02-11,2024-02-12,ON_TIME,CarrierC,4
32185,42375,2024-07-07,2024-07-11,ON_TIME,CarrierA,3
32186,42378,2024-08-30,2024-09-02,ON_TIME,CarrierC,5
32187,42381,2024-04-04,2024-04-10,LATE,CarrierC,5
32188,42383,2024-09-19,2024-09-24,LATE,CarrierA,4
32189,42384,2024-07-30,2024-08-03,LATE,CarrierA,3
32190,42387,2024-05-29,2024-06-04,LATE,CarrierC,1
32191,42388,2024-12-03,2024-12-07,LATE,CarrierC,1
32192,42389,2024-03-06,2024-03-10,ON_TIME,CarrierB,5
32193,42390,2024-01-14,2024-01-18,LATE,CarrierA,3
32194,42391,2024-01-13,2024-01-14,ON_TIME,CarrierB,5
32195,42392,2024-12-30,2025-01-01,ON_TIME,CarrierA,5
32196,42394,2024-06-22,2024-06-23,ON_TIME,CarrierC,3
32197,42395,2024-08-01,2024-08-04,LATE,CarrierA,4
32198,42396,2024-06-18,2024-06-22,LATE,CarrierC,4
32199,42398,2024-12-14,2024-12-20,LATE,CarrierB,1
32200,42399,2024-03-03,2024-03-06,ON_TIME,CarrierC,4
32201,42400,2024-01-10,2024-01-14,LATE,CarrierA,4
32202,42401,2024-05-05,2024-05-06,ON_TIME,CarrierC,2
32203,42402,2024-06-12,2024-06-16,LATE,CarrierB,2
32204,42403,2024-01-21,2024-01-24,LATE,CarrierC,3
32205,42404,2024-12-14,2024-12-20,LATE,CarrierA,1
32206,42405,2024-03-30,2024-04-04,LATE,CarrierB,2
32207,42406,2024-01-19,2024-01-24,LATE,CarrierA,3
32208,42407,2024-08-24,2024-08-29,LATE,CarrierC,2
32209,42408,2024-06-22,2024-06-28,LATE,CarrierB,3
32210,42409,2024-04-16,2024-04-18,LATE,CarrierA,2
32211,42411,2024-05-05,2024-05-08,LATE,CarrierA,4
32212,42412,2024-02-20,2024-02-27,LATE,CarrierB,5
32213,42414,2024-03-16,2024-03-18,LATE,CarrierC,1
32214,42415,2024-06-22,2024-06-25,LATE,CarrierA,2
32215,42416,2024-05-19,2024-05-25,LATE,CarrierB,1
32216,42418,2024-06-17,2024-06-19,LATE,CarrierB,2
32217,42419,2024-02-10,2024-02-15,LATE,CarrierB,1
32218,42420,2024-09-07,2024-09-08,ON_TIME,CarrierC,5
32219,42421,2024-09-24,2024-10-01,LATE,CarrierB,1
32220,42423,2024-04-14,2024-04-20,LATE,CarrierB,2
32221,42424,2024-12-13,2024-12-17,LATE,CarrierA,5
32222,42426,2024-10-16,2024-10-20,LATE,CarrierA,1
32223,42427,2024-03-25,2024-03-30,LATE,CarrierC,5
32224,42428,2024-09-13,2024-09-16,LATE,CarrierC,2
32225,42429,2024-01-24,2024-01-31,LATE,CarrierB,5
32226,42430,2024-11-24,2024-11-27,LATE,CarrierC,2
32227,42431,2024-03-14,2024-03-19,LATE,CarrierA,4
32228,42432,2024-04-30,2024-05-05,LATE,CarrierC,5
32229,42433,2024-02-08,2024-02-14,LATE,CarrierB,4
32230,42435,2024-12-15,2024-12-18,LATE,CarrierC,2
32231,42438,2024-01-28,2024-02-02,LATE,CarrierC,3
32232,42439,2024-02-26,2024-03-03,LATE,CarrierA,2
32233,42441,2024-12-27,2024-12-31,ON_TIME,CarrierB,2
32234,42442,2024-01-23,2024-01-28,LATE,CarrierA,1
32235,42443,2024-01-16,2024-01-20,LATE,CarrierC,1
32236,42444,2024-08-28,2024-08-29,ON_TIME,CarrierA,5
32237,42445,2024-04-16,2024-04-18,ON_TIME,CarrierC,5
32238,42448,2024-01-31,2024-02-04,LATE,CarrierC,2
32239,42450,2024-04-13,2024-04-14,LATE,CarrierC,3
32240,42451,2024-03-09,2024-03-12,LATE,CarrierB,2
32241,42452,2024-05-04,2024-05-09,LATE,CarrierC,4
32242,42453,2024-10-18,2024-10-24,LATE,CarrierB,4
32243,42454,2024-08-29,2024-08-31,ON_TIME,CarrierC,2
32244,42457,2024-08-10,2024-08-11,ON_TIME,CarrierB,5
32245,42458,2024-06-28,2024-07-05,LATE,CarrierA,2
32246,42459,2024-08-13,2024-08-19,LATE,CarrierC,5
32247,42461,2024-12-27,2024-12-31,LATE,CarrierC,4
32248,42462,2024-09-25,2024-09-26,ON_TIME,CarrierA,3
32249,42464,2024-12-16,2024-12-22,LATE,CarrierB,2
32250,42466,2024-09-25,2024-09-27,ON_TIME,CarrierA,4
32251,42468,2024-06-14,2024-06-20,LATE,CarrierC,2
32252,42469,2024-08-03,2024-08-05,ON_TIME,CarrierA,2
32253,42470,2024-08-09,2024-08-15,LATE,CarrierC,3
32254,42471,2024-09-26,2024-09-27,ON_TIME,CarrierB,3
32255,42472,2024-03-27,2024-04-03,LATE,CarrierC,4
32256,42473,2024-08-19,2024-08-24,LATE,CarrierB,5
32257,42474,2024-02-16,2024-02-18,LATE,CarrierA,2
32258,42475,2024-03-18,2024-03-23,LATE,CarrierC,4
32259,42476,2024-12-30,2025-01-01,ON_TIME,CarrierC,1
32260,42477,2024-12-05,2024-12-06,ON_TIME,CarrierB,4
32261,42478,2024-06-11,2024-06-18,LATE,CarrierC,1
32262,42480,2024-11-06,2024-11-10,LATE,CarrierA,3
32263,42481,2024-12-25,2024-12-26,ON_TIME,CarrierA,5
32264,42482,2024-04-29,2024-05-02,LATE,CarrierC,1
32265,42483,2024-03-31,2024-04-02,ON_TIME,CarrierB,4
32266,42484,2024-12-06,2024-12-11,LATE,CarrierC,4
32267,42485,2024-09-28,2024-10-05,LATE,CarrierC,4
32268,42486,2024-09-11,2024-09-15,LATE,CarrierB,3
32269,42487,2024-05-19,2024-05-20,ON_TIME,CarrierA,4
32270,42489,2024-06-05,2024-06-08,ON_TIME,CarrierB,2
32271,42490,2024-07-16,2024-07-19,LATE,CarrierB,3
32272,42491,2024-11-20,2024-11-27,LATE,CarrierC,3
32273,42494,2024-04-13,2024-04-20,LATE,CarrierC,5
32274,42496,2024-11-02,2024-11-06,ON_TIME,CarrierA,1
32275,42497,2024-11-10,2024-11-12,LATE,CarrierA,4
32276,42498,2024-06-21,2024-06-25,LATE,CarrierA,2
32277,42499,2024-05-23,2024-05-24,LATE,CarrierB,4
32278,42500,2024-02-04,2024-02-11,LATE,CarrierC,3
32279,42501,2024-12-21,2024-12-22,ON_TIME,CarrierB,4
32280,42503,2024-01-04,2024-01-06,ON_TIME,CarrierC,2
32281,42504,2024-11-28,2024-12-02,LATE,CarrierA,4
32282,42505,2024-09-09,2024-09-14,LATE,CarrierA,5
32283,42506,2024-04-16,2024-04-21,LATE,CarrierA,2
32284,42507,2024-04-09,2024-04-10,ON_TIME,CarrierA,5
32285,42508,2024-10-22,2024-10-25,LATE,CarrierB,3
32286,42509,2024-07-01,2024-07-06,LATE,CarrierA,4
32287,42510,2024-05-15,2024-05-21,LATE,CarrierB,1
32288,42511,2024-05-29,2024-06-04,LATE,CarrierB,5
32289,42512,2024-10-29,2024-11-04,LATE,CarrierC,1
32290,42513,2024-05-12,2024-05-19,LATE,CarrierC,1
32291,42515,2024-10-03,2024-10-10,LATE,CarrierC,2
32292,42516,2024-07-24,2024-07-26,LATE,CarrierC,3
32293,42517,2024-03-04,2024-03-10,LATE,CarrierA,3
32294,42518,2024-06-09,2024-06-14,LATE,CarrierB,5
32295,42519,2024-05-27,2024-06-01,LATE,CarrierA,3
32296,42520,2024-05-23,2024-05-26,LATE,CarrierA,1
32297,42521,2024-11-28,2024-11-29,LATE,CarrierC,1
32298,42522,2024-11-10,2024-11-12,ON_TIME,CarrierC,3
32299,42523,2024-06-05,2024-06-09,LATE,CarrierA,1
32300,42524,2024-11-23,2024-11-27,LATE,CarrierB,2
32301,42525,2024-04-23,2024-04-27,LATE,CarrierA,5
32302,42526,2024-03-31,2024-04-05,LATE,CarrierC,2
32303,42527,2024-02-20,2024-02-27,LATE,CarrierA,2
32304,42528,2024-05-13,2024-05-20,LATE,CarrierC,1
32305,42529,2024-07-29,2024-08-05,LATE,CarrierB,5
32306,42530,2024-08-16,2024-08-19,ON_TIME,CarrierB,5
32307,42531,2024-09-09,2024-09-15,LATE,CarrierC,5
32308,42533,2024-06-15,2024-06-18,LATE,CarrierB,1
32309,42534,2024-04-18,2024-04-20,LATE,CarrierB,1
32310,42535,2024-03-02,2024-03-09,LATE,CarrierC,1
32311,42536,2024-04-10,2024-04-11,ON_TIME,CarrierB,2
32312,42538,2024-08-26,2024-08-29,LATE,CarrierB,5
32313,42540,2024-02-14,2024-02-18,LATE,CarrierC,4
32314,42541,2024-05-30,2024-06-05,LATE,CarrierC,3
